transaction_id,reason,flagged_date,amount
161b358c-87a2-4f6c-bfae-6f66dd3b9d3e,Flera transaktioner inom 1 minut,2025-06-30,454.1
ca16a51a-a810-4db5-b954-a684667ec288,Flera transaktioner inom 1 minut,2025-06-30,355.63
1496aa2a-11cc-4d17-96e9-3db24d24a401,Flera transaktioner inom 1 minut,2025-06-30,220.27
61c4e6a1-a79a-434d-a8c4-aace26468cef,Flera transaktioner inom 1 minut,2025-06-30,683.02
6d950189-4822-466f-aae9-abf98be6fcf3,Flera transaktioner inom 1 minut,2025-06-30,260.79
81670783-6aaa-425e-8a8f-d69d17f0e8f2,Flera transaktioner inom 1 minut,2025-06-30,480.09
711f7ce0-3bb9-4036-a28e-49f280938018,Flera transaktioner inom 1 minut,2025-06-30,816.27
e99a8e6b-d945-48bb-b3c3-a55cf590d204,Flera transaktioner inom 1 minut,2025-06-30,898.44
7ba5de75-7dd1-4c90-a919-20fe192dc99e,Flera transaktioner inom 1 minut,2025-06-30,611.31
13705c3b-ff56-4ca4-b9a7-d624050429bb,Flera transaktioner inom 1 minut,2025-06-30,143.26
3509afd0-a834-4020-bbbc-bfb8166a491b,Flera transaktioner inom 1 minut,2025-06-30,566.76
480a8806-2bd7-4f72-a7ca-d64edd724aa8,Flera transaktioner inom 1 minut,2025-06-30,817.07
ba18a43d-1908-467a-b6bd-3042cc99e6f0,Flera transaktioner inom 1 minut,2025-06-30,165.39
6dbfb4a0-6118-4517-85f4-5ac0f33b9407,Flera transaktioner inom 1 minut,2025-06-30,275.87
1328ff36-72ae-4638-b415-e1ba3803b595,Flera transaktioner inom 1 minut,2025-06-30,854.54
d8b49c02-c62b-43e0-8d3b-58fc8eb94598,Flera transaktioner inom 1 minut,2025-06-30,438.14
8bb605dc-c28d-4012-840f-c3b8183060d2,Flera transaktioner inom 1 minut,2025-06-30,352.64
babdeb60-c0fb-4452-a8b7-4c30df7ceee2,Flera transaktioner inom 1 minut,2025-06-30,540.78
3e7c41be-3b7b-4d75-aea7-ae72f746f2f5,Flera transaktioner inom 1 minut,2025-06-30,775.25
9d46fdde-b805-4f14-b8fb-54f9f81274f7,Flera transaktioner inom 1 minut,2025-06-30,683.87
b3b51326-eb6f-4435-8e54-0ecd9f25d5ed,Flera transaktioner inom 1 minut,2025-06-30,239.27
7fd61a22-3104-4502-9d81-2e37d448c2a3,Flera transaktioner inom 1 minut,2025-06-30,641.19
b18a81ac-7d29-4e36-8156-1ffdf5dd960c,Flera transaktioner inom 1 minut,2025-06-30,992.35
8b094eb7-4f99-477a-b586-a91523739692,Flera transaktioner inom 1 minut,2025-06-30,778.47
e6c65a6b-fc39-4798-9ba0-97ace63c99ff,Flera transaktioner inom 1 minut,2025-06-30,625.73
c06bb66f-9753-4a90-bf51-7aac9dce2669,Flera transaktioner inom 1 minut,2025-06-30,332.13
f18bdb20-6bd4-4629-a755-7f1ec939e1f6,Flera transaktioner inom 1 minut,2025-06-30,409.62
ab930e18-77f1-4c9a-a1c5-2d341cc5184a,Flera transaktioner inom 1 minut,2025-06-30,287.27
5a0bb848-8184-4516-92ef-1ead70a55876,Flera transaktioner inom 1 minut,2025-06-30,414.13
a8c09fd6-ccaa-4a5b-8c38-7ef6d2f64990,Flera transaktioner inom 1 minut,2025-06-30,842.84
eabad839-049c-4f24-9ef7-32aa78769d4e,Flera transaktioner inom 1 minut,2025-06-30,755.0
f7af1463-afc3-4af2-b25c-3502744966df,Flera transaktioner inom 1 minut,2025-06-30,611.54
ab64fb12-a9cc-406d-818f-2f4311ce589b,Flera transaktioner inom 1 minut,2025-06-30,162.07
817a093b-ff76-442f-9e43-c662e1146288,Flera transaktioner inom 1 minut,2025-06-30,623.9
9be3222d-4d01-4794-baa0-42cc7841f6f8,Flera transaktioner inom 1 minut,2025-06-30,492.45
4bed6006-1780-465f-9409-2c8a481f227c,Flera transaktioner inom 1 minut,2025-06-30,916.87
b2d5df51-fa5f-4863-b035-88693dc4893a,Flera transaktioner inom 1 minut,2025-06-30,857.54
3400080f-d661-4008-80bb-2dcc6cef91ca,Flera transaktioner inom 1 minut,2025-06-30,774.18
a33dcf0a-6ba0-479a-afc5-cd0373af59b4,Flera transaktioner inom 1 minut,2025-06-30,690.66
a7ac6fa7-6fed-4ac4-afc4-9d07f64acf49,Flera transaktioner inom 1 minut,2025-06-30,932.78
7a8f2a46-09bf-4907-985a-62b8773b1ce4,Flera transaktioner inom 1 minut,2025-06-30,673.79
674619a1-9f68-42b7-8bf2-485dab94950e,Flera transaktioner inom 1 minut,2025-06-30,696.94
9932cf4c-d2ee-419d-95d6-9ecdf8010fa4,Flera transaktioner inom 1 minut,2025-06-30,584.01
fcefdfef-ee3d-44a7-92f7-d0471ed3f8cc,Flera transaktioner inom 1 minut,2025-06-30,508.9
b42e5047-2e2f-4dfd-a715-ece61c6f15f6,Flera transaktioner inom 1 minut,2025-06-30,237.92
efb0ac4c-2517-4f3b-8f6e-4847d3510147,Flera transaktioner inom 1 minut,2025-06-30,228.21
df3e6359-b185-4667-9765-d57951478f41,Flera transaktioner inom 1 minut,2025-06-30,119.15
f428d4ba-65e2-43c2-93dc-db0a31eb261b,Flera transaktioner inom 1 minut,2025-06-30,191.29
3598b87d-d309-4ee3-93d5-cbf80e576a9e,Flera transaktioner inom 1 minut,2025-06-30,838.24
1cd6d67e-6c53-4365-a64b-8636c0b16032,Flera transaktioner inom 1 minut,2025-06-30,483.27
beab01d7-6aee-46e7-a1d4-5580e4d10174,Flera transaktioner inom 1 minut,2025-06-30,247.64
c205c286-09cf-41c5-b996-9ba34a55ed22,Flera transaktioner inom 1 minut,2025-06-30,920.73
1b6af606-8266-4a4f-b0c5-5d79e514b789,Flera transaktioner inom 1 minut,2025-06-30,144.01
80cb74d9-7c72-4833-b3fe-c148c2d802bc,Flera transaktioner inom 1 minut,2025-06-30,302.21
a03ca5f1-5f57-4147-829c-3b7215641dd1,Flera transaktioner inom 1 minut,2025-06-30,788.68
40d99738-c37e-45e7-908c-99db37ad7cbc,Flera transaktioner inom 1 minut,2025-06-30,971.71
ed19628e-a493-4357-9380-bab463d0ba4c,Flera transaktioner inom 1 minut,2025-06-30,957.71
b7cc1fed-cf97-4ad3-b1ed-bc7efebb099b,Flera transaktioner inom 1 minut,2025-06-30,542.21
3175f434-fc0c-4851-a80f-5f0f46e097dc,Flera transaktioner inom 1 minut,2025-06-30,179.37
10d9a754-41dc-440b-b82b-59263c2911cc,Flera transaktioner inom 1 minut,2025-06-30,394.36
e5dc4ba5-4fa8-4b0a-8b6b-265b52d11237,Flera transaktioner inom 1 minut,2025-06-30,893.81
cb30493b-ac3c-4bd9-a71a-12d95bbdd91a,Flera transaktioner inom 1 minut,2025-06-30,319.18
35b1d95f-c8c5-459c-af58-edebdb4c77c8,Flera transaktioner inom 1 minut,2025-06-30,957.13
e1fcd51a-bca5-4179-be53-7eee4e2b75cf,Flera transaktioner inom 1 minut,2025-06-30,179.97
cfc68749-64c5-4b17-bbe6-6e09be0b91d7,Flera transaktioner inom 1 minut,2025-06-30,799.93
c958165e-9c07-45f1-8294-b4145960f499,Flera transaktioner inom 1 minut,2025-06-30,841.94
297a8a13-8a03-4edb-af63-0fb620e44a07,Flera transaktioner inom 1 minut,2025-06-30,975.39
c00dea8a-8a1d-418b-97cc-4432d7944be2,Flera transaktioner inom 1 minut,2025-06-30,168.79
2e9343ab-1bcd-4493-8dad-7e2d0219a791,Flera transaktioner inom 1 minut,2025-06-30,890.91
965b7d2a-c9ea-48c7-a0d1-386d4d0e9e6f,Flera transaktioner inom 1 minut,2025-06-30,934.92
4efd4c1c-c3f2-48f7-8133-3fd02c37d26a,Flera transaktioner inom 1 minut,2025-06-30,785.9
848b1756-801c-46e7-8216-d6f9882a0c88,Flera transaktioner inom 1 minut,2025-06-30,982.77
6c6a4373-9aba-49e9-ae6b-4e9585b12bb6,Flera transaktioner inom 1 minut,2025-06-30,586.36
57dcff2f-d4c3-4f33-84f5-5d4203583ea4,Flera transaktioner inom 1 minut,2025-06-30,443.9
6fed23ce-793d-4fe9-a17e-6792dfb08c68,Flera transaktioner inom 1 minut,2025-06-30,186.3
28c30c34-fc3b-4782-b703-e0097e132aa9,Flera transaktioner inom 1 minut,2025-06-30,288.26
2b87ca78-4494-454c-9f09-9fa0873d15a6,Flera transaktioner inom 1 minut,2025-06-30,342.27
12af7539-37c7-4005-846b-c8c88f023eea,Flera transaktioner inom 1 minut,2025-06-30,329.54
507e9140-3f2d-4280-9106-f449d3b501ec,Flera transaktioner inom 1 minut,2025-06-30,879.59
2bd8c13e-73e6-4671-ba32-43f458c0b3d4,Flera transaktioner inom 1 minut,2025-06-30,248.62
80df5865-23d0-49b0-9edc-e9e11446f966,Flera transaktioner inom 1 minut,2025-06-30,297.93
d5b7d276-ef7f-4d47-a3d6-d4b9197ae23d,Flera transaktioner inom 1 minut,2025-06-30,536.77
cb401d02-03eb-408b-8aaf-71d60f03591a,Flera transaktioner inom 1 minut,2025-06-30,329.16
b44b3ced-f24f-41d1-b85d-47a17dd40952,Flera transaktioner inom 1 minut,2025-06-30,552.59
770ce4f9-0e3c-4487-9a76-f7aa9729e49b,Flera transaktioner inom 1 minut,2025-06-30,697.96
4a181d69-3abd-4a2b-bc5a-73b8ed515aa3,Flera transaktioner inom 1 minut,2025-06-30,107.37
227a453e-aec1-40b8-90d5-7bc808a7b267,Flera transaktioner inom 1 minut,2025-06-30,408.08
85354f7c-bfc7-4c92-ab1a-62ac0f770de0,Flera transaktioner inom 1 minut,2025-06-30,502.53
b9ef14ca-5717-47eb-80f8-dd61e194c7c6,Flera transaktioner inom 1 minut,2025-06-30,308.15
4bad5bc1-f49d-4865-8b24-cc3849456342,Flera transaktioner inom 1 minut,2025-06-30,543.31
4be4c57c-f5e4-4f7a-870e-13ae7fb5e2de,Flera transaktioner inom 1 minut,2025-06-30,150.07
8a188231-a717-4189-a304-ec8ce8dddc23,Flera transaktioner inom 1 minut,2025-06-30,855.91
03d98260-4596-4c95-b229-25c59d8d4c80,Flera transaktioner inom 1 minut,2025-06-30,871.31
38ff7aa2-4da0-4b4c-bf3a-3b85c1421dc6,Flera transaktioner inom 1 minut,2025-06-30,946.19
4087ac51-92f3-49e1-9707-d0b30c24d621,Flera transaktioner inom 1 minut,2025-06-30,147.55
e80830ba-5625-4ea4-a814-5a1cb6cc782f,Flera transaktioner inom 1 minut,2025-06-30,525.57
1a488252-0aab-4e34-a325-b0467f0c484a,Flera transaktioner inom 1 minut,2025-06-30,102.63
35b13ac2-2d1a-481d-964e-652913db1aba,Flera transaktioner inom 1 minut,2025-06-30,802.99
2f0adf5a-6caa-4087-9a37-716460a1180c,Flera transaktioner inom 1 minut,2025-06-30,965.0
7a77b6df-cb1e-4be2-8156-557183f8eea7,Flera transaktioner inom 1 minut,2025-06-30,777.4
86378240-300f-4fbf-8c0c-0a105849552a,Flera transaktioner inom 1 minut,2025-06-30,742.1
a6866e36-d587-444f-88f0-ccbfb8b7c8c1,Flera transaktioner inom 1 minut,2025-06-30,778.24
5cb29498-9c8b-4294-962a-dbe03710de72,Flera transaktioner inom 1 minut,2025-06-30,386.77
8df693e0-d7f1-47d2-935d-e0119b9c46ba,Flera transaktioner inom 1 minut,2025-06-30,358.48
c18d820a-33cb-426e-9384-086e9b96f6ea,Flera transaktioner inom 1 minut,2025-06-30,491.52
17f3fdb5-ed6d-4a45-8e5f-085a54c69512,Flera transaktioner inom 1 minut,2025-06-30,870.3
d0d6123e-5caa-42e8-8422-cbae05853bb9,Flera transaktioner inom 1 minut,2025-06-30,344.17
89567715-05be-4686-a573-df1813e9eb7a,Flera transaktioner inom 1 minut,2025-06-30,992.16
ee4ba941-0b22-4a7b-8829-c8686b45c59f,Flera transaktioner inom 1 minut,2025-06-30,135.73
5c4d297a-41c3-4384-83e0-e059de47a3f1,Flera transaktioner inom 1 minut,2025-06-30,908.62
7e7f2a9e-4e83-4866-8317-4d3e2d5e9b24,Flera transaktioner inom 1 minut,2025-06-30,107.8
be978b62-da3f-4d29-9483-c8877c41b200,Flera transaktioner inom 1 minut,2025-06-30,921.0
312842a6-7378-4598-baab-f66fc715ca6f,Flera transaktioner inom 1 minut,2025-06-30,234.86
aad84c8d-aa4b-471f-ad02-1d0fe6f74e97,Flera transaktioner inom 1 minut,2025-06-30,933.9
7cc5e17e-5cf4-4dee-8c08-ee53d19847db,Flera transaktioner inom 1 minut,2025-06-30,855.74
fe030ec6-5648-4ca8-b8a8-408573772567,Flera transaktioner inom 1 minut,2025-06-30,672.83
8612c4b9-dc29-47a7-8683-ceda00fb539b,Flera transaktioner inom 1 minut,2025-06-30,139.05
1c9e30ff-f58d-4234-8d8d-932e0bba78b9,Flera transaktioner inom 1 minut,2025-06-30,731.67
77204880-f23c-42bb-b419-dc129a185ccc,Flera transaktioner inom 1 minut,2025-06-30,941.65
4f05fdb2-11ad-428a-8438-b30febd4891d,Flera transaktioner inom 1 minut,2025-06-30,465.4
d97b4550-ffe2-4802-b5c5-86dc5ae24b0d,Flera transaktioner inom 1 minut,2025-06-30,676.01
59b77c2b-bcda-458f-94bd-f44326eaa254,Flera transaktioner inom 1 minut,2025-06-30,842.14
8ed5a1d4-ec8d-41b1-bdd9-5d391be007ed,Flera transaktioner inom 1 minut,2025-06-30,309.5
f70d2b08-177b-4554-a30b-4f02465e7d49,Flera transaktioner inom 1 minut,2025-06-30,885.38
87487fd5-799a-47fb-80b8-33ddfd98df73,Flera transaktioner inom 1 minut,2025-06-30,673.05
833dedc5-c53d-4367-acd8-4b5d95104f71,Flera transaktioner inom 1 minut,2025-06-30,570.38
88cd0106-ba9a-456a-a87f-d7fb79e8af7f,Flera transaktioner inom 1 minut,2025-06-30,168.79
a1b3ea5d-7603-4157-98e2-ffd48029f412,Flera transaktioner inom 1 minut,2025-06-30,707.43
3470cb5d-a47a-44c5-9ffe-29619423dc0c,Flera transaktioner inom 1 minut,2025-06-30,467.79
664c9600-6a8a-499f-9597-911d8de2f674,Flera transaktioner inom 1 minut,2025-06-30,932.59
982ad6ef-38f3-417e-bee4-38377d958ba3,Flera transaktioner inom 1 minut,2025-06-30,254.38
438ae77d-436e-469e-99ae-2b8225a418e1,Flera transaktioner inom 1 minut,2025-06-30,440.89
ea92a6e0-c8c0-4192-b562-1229f46a0747,Flera transaktioner inom 1 minut,2025-06-30,403.48
6e650b13-ffdd-4e9d-8bed-99173fb75b12,Flera transaktioner inom 1 minut,2025-06-30,735.16
bb3e272c-44c8-4d3e-8aff-455a4e899e5d,Flera transaktioner inom 1 minut,2025-06-30,869.71
19e5b917-0863-4bc3-8012-f478dd15294d,Flera transaktioner inom 1 minut,2025-06-30,255.8
bc2e92a3-4e91-4042-866c-218de7d4119d,Flera transaktioner inom 1 minut,2025-06-30,272.0
8ace1328-21b9-439e-9f2d-fbad4a1afd97,Flera transaktioner inom 1 minut,2025-06-30,945.85
6b8c8965-fb30-4517-8e22-ff3500345871,Flera transaktioner inom 1 minut,2025-06-30,957.79
363f1e97-4775-4aed-9648-3edf22fedca4,Flera transaktioner inom 1 minut,2025-06-30,410.96
99e0f15f-3b7a-4002-b7b3-8859cf8a5c00,Flera transaktioner inom 1 minut,2025-06-30,302.44
3b473c12-03ab-4d89-bfc1-c56bf132dc7a,Flera transaktioner inom 1 minut,2025-06-30,103.96
b537de73-fc1e-4910-b800-631e882dda9f,Flera transaktioner inom 1 minut,2025-06-30,352.22
29db7809-62ad-4fe0-b3aa-a8bed25b5851,Flera transaktioner inom 1 minut,2025-06-30,944.11
7870d444-775d-4fbb-94e2-6be92d56eb1f,Flera transaktioner inom 1 minut,2025-06-30,106.69
182a30f3-569d-4484-a5af-e503911f4325,Flera transaktioner inom 1 minut,2025-06-30,704.73
776ecf04-17e7-4101-acd2-a9d49f62b547,Flera transaktioner inom 1 minut,2025-06-30,105.06
a820ad90-07f8-4cb2-b54c-4fb27cff2384,Flera transaktioner inom 1 minut,2025-06-30,602.0
4420ca8c-3140-47aa-8213-764e8a2d25b6,Flera transaktioner inom 1 minut,2025-06-30,595.62
12b5e78e-c6c1-42c5-ad04-bee5934a4eb2,Flera transaktioner inom 1 minut,2025-06-30,983.02
76bc6807-ef3a-40a3-8434-6c138dba7750,Flera transaktioner inom 1 minut,2025-06-30,722.05
23d099a2-31d9-4313-86c8-2e84f342b845,Flera transaktioner inom 1 minut,2025-06-30,827.3
9bcb71ae-63c2-483f-aa40-bc118c066ca0,Flera transaktioner inom 1 minut,2025-06-30,989.15
784d14e0-7fde-4610-a88a-38951ae695fb,Flera transaktioner inom 1 minut,2025-06-30,753.94
2eaefbad-c20d-45e4-9785-23367be71001,Flera transaktioner inom 1 minut,2025-06-30,538.59
7487127a-aec8-4d07-b0a1-898616ffce20,Flera transaktioner inom 1 minut,2025-06-30,541.83
2986fc77-628f-4353-9a95-f6898d14d18b,Flera transaktioner inom 1 minut,2025-06-30,506.31
83ce7e3f-cd87-43d2-a54c-6a318bc42fc1,Flera transaktioner inom 1 minut,2025-06-30,980.47
80299906-48a5-44d3-9630-666823732b7e,Flera transaktioner inom 1 minut,2025-06-30,634.51
950677b1-b167-4244-b647-5fd27a1e84c9,Flera transaktioner inom 1 minut,2025-06-30,911.03
d77982e7-3d01-41b3-9ff2-995153f02743,Flera transaktioner inom 1 minut,2025-06-30,251.94
87093db6-cd4f-4e25-8823-8909e568da05,Flera transaktioner inom 1 minut,2025-06-30,610.74
bd47b529-a242-48d1-b1ae-2242c3adfbab,Flera transaktioner inom 1 minut,2025-06-30,221.39
6982f0fb-1b15-453a-8b98-c269154c2a71,Flera transaktioner inom 1 minut,2025-06-30,302.36
e22c6c3b-2223-4d98-9340-e7069017f026,Flera transaktioner inom 1 minut,2025-06-30,367.96
0d92108a-5b36-4d64-969e-0587eaaeaef1,Flera transaktioner inom 1 minut,2025-06-30,468.79
e51ad76f-83ca-43e2-ba12-235a6714318a,Flera transaktioner inom 1 minut,2025-06-30,946.74
34cf6cbd-3c4c-4ae3-8ba5-dea672675e33,Flera transaktioner inom 1 minut,2025-06-30,735.85
790c12ac-9794-4069-8cb6-ef02b379caaa,Flera transaktioner inom 1 minut,2025-06-30,440.98
b58aa5c2-ee4f-42cb-bb3a-99756d7f4dd6,Flera transaktioner inom 1 minut,2025-06-30,302.72
c3ba654c-d19e-4799-aa8b-67d8eaad850c,Flera transaktioner inom 1 minut,2025-06-30,129.75
6393a20f-62ad-46ab-9263-29249fb57252,Flera transaktioner inom 1 minut,2025-06-30,813.24
7f0271c7-043d-4a02-81a9-307a640605c3,Flera transaktioner inom 1 minut,2025-06-30,901.08
f84829a5-96d7-4f5b-9df1-669f0a113ad5,Flera transaktioner inom 1 minut,2025-06-30,377.1
e3d085c4-4c39-4c4d-972d-1973c3314677,Flera transaktioner inom 1 minut,2025-06-30,576.01
dbf8f2fa-3059-4813-aea6-db093ed6eb13,Flera transaktioner inom 1 minut,2025-06-30,658.82
476c7c38-caec-4d9c-bb5e-3dde6289219d,Flera transaktioner inom 1 minut,2025-06-30,289.39
0e43bb95-fffd-4f1f-b62f-b7ec85e74688,Flera transaktioner inom 1 minut,2025-06-30,966.23
7928433c-8021-4988-814a-720688d14418,Flera transaktioner inom 1 minut,2025-06-30,382.82
edfb51d7-7c6f-4204-80e5-1d8f869309d0,Flera transaktioner inom 1 minut,2025-06-30,517.47
d8967f29-ee98-4058-ba64-d1d0928cd794,Flera transaktioner inom 1 minut,2025-06-30,959.3
8585d8ee-e94a-4015-9e6a-f3760985753c,Flera transaktioner inom 1 minut,2025-06-30,789.34
7ab79887-6d30-46bd-808c-a2b1b3e979db,Flera transaktioner inom 1 minut,2025-06-30,243.97
6ea35c21-b5d7-459c-8aa1-ca92d1ef6969,Flera transaktioner inom 1 minut,2025-06-30,951.2
cfcacb0e-abf7-4e0c-b33f-e4ab3f6cdc03,Flera transaktioner inom 1 minut,2025-06-30,466.75
a4587c9e-d0ee-47de-aece-63c2afecf8bb,Flera transaktioner inom 1 minut,2025-06-30,885.18
87bb54d4-62d8-4f0d-9690-d8475f860caf,Flera transaktioner inom 1 minut,2025-06-30,118.11
4bb2b703-679a-4bdb-8165-2b0f44274e17,Flera transaktioner inom 1 minut,2025-06-30,931.6
3d27e0f5-e30c-4c40-bdcd-d9f86aa3fa1b,Flera transaktioner inom 1 minut,2025-06-30,651.2
4c99ac15-b746-4488-b05f-185c888b8d1d,Flera transaktioner inom 1 minut,2025-06-30,816.74
ec440600-6062-4e55-b545-16e67e473f8a,Flera transaktioner inom 1 minut,2025-06-30,660.28
107ddff9-8289-4d74-953e-674fe616e0b0,Flera transaktioner inom 1 minut,2025-06-30,737.37
5797c7eb-02b0-4ba4-b472-493c0931d434,Flera transaktioner inom 1 minut,2025-06-30,834.52
2b81fdee-a243-44f0-928b-5c174f958c05,Flera transaktioner inom 1 minut,2025-06-30,237.42
393e5cec-9e1b-4501-bcc7-a33807c78591,Flera transaktioner inom 1 minut,2025-06-30,738.28
2c1c6190-7e3b-4bfb-8f9b-a330bab9c93f,Flera transaktioner inom 1 minut,2025-06-30,427.6
1e062433-1a5c-4cf9-bf27-65a4ab1a13d9,Flera transaktioner inom 1 minut,2025-06-30,320.43
92d3abf9-644d-45c9-8374-415953515947,Flera transaktioner inom 1 minut,2025-06-30,692.75
bfc25541-5074-43cb-b932-33855ab74e9f,Flera transaktioner inom 1 minut,2025-06-30,927.98
e934ee8d-3bf3-4c12-9473-751b4afc1bfd,Flera transaktioner inom 1 minut,2025-06-30,889.5
20c6fb9c-57a5-4482-9e66-011ee85903f2,Flera transaktioner inom 1 minut,2025-06-30,832.3
a5c0b926-118f-4d30-9618-62a40c16c833,Flera transaktioner inom 1 minut,2025-06-30,737.9
00d9c468-2db5-4b8a-acdb-d53b8d5335e0,Flera transaktioner inom 1 minut,2025-06-30,373.29
45952a01-3d79-4127-8117-911a3b132dce,Flera transaktioner inom 1 minut,2025-06-30,804.62
4fe4bbc1-6a07-4fc2-91dd-3873e2e93a0b,Flera transaktioner inom 1 minut,2025-06-30,471.43
6b552219-5501-4b10-b3c5-0edc4b036538,Flera transaktioner inom 1 minut,2025-06-30,349.34
1cdaffd4-9efc-41b4-b47f-00c305bf7f7f,Flera transaktioner inom 1 minut,2025-06-30,612.38
f9a9b381-08de-4381-adcf-a305cf53d109,Flera transaktioner inom 1 minut,2025-06-30,717.52
f6ed6c77-ed44-43f2-a9ad-0da67421542a,Flera transaktioner inom 1 minut,2025-06-30,104.99
06842d52-434a-439f-a9fa-b124d391081b,Flera transaktioner inom 1 minut,2025-06-30,969.56
b915f114-7f22-4a8c-9726-5aa466d6b447,Flera transaktioner inom 1 minut,2025-06-30,883.23
725d4cb2-ebf7-41ad-8342-9792b9ae9d88,Flera transaktioner inom 1 minut,2025-06-30,388.08
e76fa05e-5446-4220-a0cc-485caf312ebd,Flera transaktioner inom 1 minut,2025-06-30,200.21
b4c2f346-b637-4a68-bec4-b034e6a21b9e,Flera transaktioner inom 1 minut,2025-06-30,550.15
b8d112be-a2bd-4912-b834-feb27aafcc83,Flera transaktioner inom 1 minut,2025-06-30,987.73
b4f1ec2a-7bc9-4500-b8c8-ccde0945e628,Flera transaktioner inom 1 minut,2025-06-30,287.56
1f6a46d2-6655-4de8-9b9f-827943e0affd,Flera transaktioner inom 1 minut,2025-06-30,625.53
f7887582-25d5-4036-b40d-c898f5498246,Flera transaktioner inom 1 minut,2025-06-30,791.51
a18a54cf-936c-4186-92f3-23584fdaca0e,Flera transaktioner inom 1 minut,2025-06-30,422.52
e82eb73d-dd11-4e63-8573-50c9b0db44de,Flera transaktioner inom 1 minut,2025-06-30,618.93
cf683e5b-94c1-422e-98ce-8f5fc7397378,Flera transaktioner inom 1 minut,2025-06-30,376.65
ebdb7415-3e60-453e-8064-0cc466c8d0e7,Flera transaktioner inom 1 minut,2025-06-30,600.95
84344cd2-d1ec-4cee-bc80-e463697bbbe3,Flera transaktioner inom 1 minut,2025-06-30,160.44
db32de8d-8da6-4dce-a76c-5c50a725a3c1,Flera transaktioner inom 1 minut,2025-06-30,623.21
f60263e2-675d-405e-808f-24e2bb40f611,Flera transaktioner inom 1 minut,2025-06-30,739.38
65f02305-9dd0-4d03-9bc5-0d380f9ede37,Flera transaktioner inom 1 minut,2025-06-30,627.24
5781965a-89f7-4d61-82cf-605d28fdf55c,Flera transaktioner inom 1 minut,2025-06-30,544.27
a21a4bd7-8981-4420-bfb3-4cdd4aa9eb55,Flera transaktioner inom 1 minut,2025-06-30,792.28
0c8be91f-9bd0-4ca7-8ec4-34be62968c69,Flera transaktioner inom 1 minut,2025-06-30,578.99
54ac9293-6240-4861-bc31-cb8ad8e66bb8,Flera transaktioner inom 1 minut,2025-06-30,645.9
a84409b1-95af-4785-bd4b-67d12e059f17,Flera transaktioner inom 1 minut,2025-06-30,242.17
a924d10b-3a27-45b0-b859-f24b883312d3,Flera transaktioner inom 1 minut,2025-06-30,162.96
c80872ca-597f-4156-9dac-a6a78a0a6843,Flera transaktioner inom 1 minut,2025-06-30,576.12
adb20267-fe9d-4a34-83f0-950cf8abe4be,Flera transaktioner inom 1 minut,2025-06-30,957.41
5d9710ce-c0de-4504-8b2a-e16d201ced5f,Flera transaktioner inom 1 minut,2025-06-30,781.16
fa49a6aa-0c82-465c-8187-8809bc47267e,Flera transaktioner inom 1 minut,2025-06-30,361.87
6b13fec6-01b8-474e-91fe-c393970bc5eb,Flera transaktioner inom 1 minut,2025-06-30,970.36
71682d3a-1be0-43c3-aa73-0b2d940e9ba6,Flera transaktioner inom 1 minut,2025-06-30,282.35
556cb416-e520-41e4-8fdd-5b910553ed4d,Flera transaktioner inom 1 minut,2025-06-30,916.61
c1877241-fa75-4870-a92c-a23aa8a6de4f,Flera transaktioner inom 1 minut,2025-06-30,204.79
2cb1fe40-7263-41c7-956b-bfab6ff967f8,Flera transaktioner inom 1 minut,2025-06-30,822.63
999b4b91-9212-4379-a5e0-d007203cf10e,Flera transaktioner inom 1 minut,2025-06-30,751.81
12c58b8b-2b8f-4120-bc74-dc71b6e6b393,Flera transaktioner inom 1 minut,2025-06-30,574.89
33e67f73-26e3-4fd5-aeb8-5af940a56e41,Flera transaktioner inom 1 minut,2025-06-30,412.81
e9eab147-25d6-4837-82d5-1ef17f80f4a5,Flera transaktioner inom 1 minut,2025-06-30,392.47
432e6a89-75a3-4886-ab3c-cb1030ee12db,Flera transaktioner inom 1 minut,2025-06-30,985.18
67e143c9-09cd-4d67-aecb-53d12775d846,Flera transaktioner inom 1 minut,2025-06-30,239.51
03c9e4cf-6ee2-42d8-9d54-8952ac76c230,Flera transaktioner inom 1 minut,2025-06-30,513.62
ee93de95-4af2-4d4c-b2ff-ad0310278c9f,Flera transaktioner inom 1 minut,2025-06-30,951.27
90053f01-b38e-469f-a16d-7c8baf6f1494,Flera transaktioner inom 1 minut,2025-06-30,875.21
a996f328-45b5-4124-a9c8-0b2a000bf529,Flera transaktioner inom 1 minut,2025-06-30,925.01
fd112154-c937-41b9-9b17-a18870f54784,Flera transaktioner inom 1 minut,2025-06-30,766.68
a6c71090-cebb-41c6-bc97-8209c026b83c,Flera transaktioner inom 1 minut,2025-06-30,349.21
01303bed-1500-471a-a908-6f7c8faa161d,Flera transaktioner inom 1 minut,2025-06-30,436.48
3f6de527-64ea-43ac-8f73-c0d81c248a93,Flera transaktioner inom 1 minut,2025-06-30,563.77
94529a59-38fd-49f6-806d-c711b7c26410,Flera transaktioner inom 1 minut,2025-06-30,758.27
e41ab16e-3f7c-4766-90af-4f5bb678e377,Flera transaktioner inom 1 minut,2025-06-30,477.97
724a5bbf-2b0f-4df7-a0b9-3964c0a0bd47,Flera transaktioner inom 1 minut,2025-06-30,449.63
